"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP","P13_POP0024_CALC","P13_POP1824","P13_POP65P","P13_POP0014","P13_POP1529","P13_POP3044","P13_POP4559","P13_POP6074","P13_POP75P"
"751207803","75120","75","Paris 20e Arrondissement","Saint-Fargeau 3","752711","7512078","H","00","1",1927,650,162,309,391,353,311,416,310,146
"751208023","75120","75","Paris 20e Arrondissement","Charonne 23","752781","7512080","H","00","2",2373,696,216,231,434,536,581,446,261,115
"751207901","75120","75","Paris 20e Arrondissement","Pere Lachaise 1","752771","7512079","H","00","2",3820,1039,385,432,532,875,927,857,407,222
"751207704","75120","75","Paris 20e Arrondissement","Belleville 4","752661","7512077","H","00","2",2755,831,260,342,484,603,726,470,314,158
"751208014","75120","75","Paris 20e Arrondissement","Charonne 14","752831","7512080","H","00","1",2481,708,247,187,403,591,795,372,240,80
"751207913","75120","75","Paris 20e Arrondissement","Pere Lachaise 13","752731","7512079","H","00","1",1855,364,144,297,211,389,553,292,272,139
"751207813","75120","75","Paris 20e Arrondissement","Saint-Fargeau 13","752691","7512078","H","00","1",2550,751,278,460,418,494,527,474,455,182
"751207906","75120","75","Paris 20e Arrondissement","Pere Lachaise 6","752751","7512079","H","00","2",2207,580,193,480,321,415,528,341,353,250
"751207815","75120","75","Paris 20e Arrondissement","Saint-Fargeau 15","752681","7512078","H","00","1",3019,953,275,361,465,775,847,451,283,198
"751207816","75120","75","Paris 20e Arrondissement","Saint-Fargeau 16","752681","7512078","H","00","2",3447,924,285,510,539,612,886,729,397,284
"751208009","75120","75","Paris 20e Arrondissement","Charonne 9","752791","7512080","H","00","1",2098,554,98,312,411,251,472,530,303,131
"751207814","75120","75","Paris 20e Arrondissement","Saint-Fargeau 14","752681","7512078","H","00","2",1986,451,146,537,282,321,425,272,377,309
"751207902","75120","75","Paris 20e Arrondissement","Pere Lachaise 2","752771","7512079","H","00","1",2496,826,306,252,407,616,679,408,276,110
"751207903","75120","75","Paris 20e Arrondissement","Pere Lachaise 3","752771","7512079","H","00","1",2350,514,236,505,258,524,554,393,384,238
"751207808","75120","75","Paris 20e Arrondissement","Saint-Fargeau 8","752691","7512078","H","00","2",3576,1005,365,616,542,696,832,720,424,362
"751207701","75120","75","Paris 20e Arrondissement","Belleville 1","752671","7512077","H","00","2",2570,706,216,242,445,523,730,503,249,121
"751207910","75120","75","Paris 20e Arrondissement","Pere Lachaise 10","752741","7512079","H","00","1",3329,961,300,516,571,603,624,769,551,210
"751207911","75120","75","Paris 20e Arrondissement","Pere Lachaise 11","752751","7512079","H","00","2",2831,952,472,224,356,831,628,611,300,105
"751207912","75120","75","Paris 20e Arrondissement","Pere Lachaise 12","752741","7512079","H","00","1",3127,539,189,889,300,429,804,532,416,647
"751207907","75120","75","Paris 20e Arrondissement","Pere Lachaise 7","752751","7512079","H","00","2",2904,908,393,383,416,749,643,591,366,139
"751207702","75120","75","Paris 20e Arrondissement","Belleville 2","752671","7512077","H","00","1",2580,644,217,316,387,496,783,471,299,143
"751207703","75120","75","Paris 20e Arrondissement","Belleville 3","752661","7512077","H","00","2",1855,608,238,173,295,454,502,357,188,59
"751207802","75120","75","Paris 20e Arrondissement","Saint-Fargeau 2","752721","7512078","H","00","1",3222,813,264,470,471,656,710,713,454,218
"751207712","75120","75","Paris 20e Arrondissement","Belleville 12","752641","7512077","H","00","1",2627,701,207,239,444,511,884,462,261,65
"751207908","75120","75","Paris 20e Arrondissement","Pere Lachaise 8","752741","7512079","H","00","1",3389,1236,383,343,696,704,734,763,386,106
"751208024","75120","75","Paris 20e Arrondissement","Charonne 24","752821","7512080","H","00","1",2774,709,207,538,452,515,616,516,375,300
"751208025","75120","75","Paris 20e Arrondissement","Charonne 25","752821","7512080","H","00","2",2740,868,271,279,504,599,663,560,289,126
"751208022","75120","75","Paris 20e Arrondissement","Charonne 22","752781","7512080","H","00","2",1770,408,111,526,254,245,344,272,264,392
"751207713","75120","75","Paris 20e Arrondissement","Belleville 13","752671","7512077","H","00","1",2903,900,272,315,527,582,695,592,360,147
"751207710","75120","75","Paris 20e Arrondissement","Belleville 10","752641","7512077","H","00","2",2727,820,328,265,406,675,761,500,308,78
"751207711","75120","75","Paris 20e Arrondissement","Belleville 11","752641","7512077","H","00","2",4405,1429,412,453,780,1000,908,985,586,145
"751207810","75120","75","Paris 20e Arrondissement","Saint-Fargeau 10","752701","7512078","H","00","1",2198,692,222,308,386,475,496,428,242,171
"751208026","75120","75","Paris 20e Arrondissement","Charonne 26","752821","7512080","H","00","1",1907,402,137,209,213,402,568,405,242,77
"751207714","75120","75","Paris 20e Arrondissement","Belleville 14","752671","7512077","H","00","1",2840,644,215,440,363,491,815,566,401,204
"751207801","75120","75","Paris 20e Arrondissement","Saint-Fargeau 1","752711","7512078","H","00","3",3403,1137,377,361,649,786,731,684,375,177
"751208021","75120","75","Paris 20e Arrondissement","Charonne 21","752791","7512080","H","00","1",3654,1333,280,476,874,584,732,794,461,209
"751207811","75120","75","Paris 20e Arrondissement","Saint-Fargeau 11","752701","7512078","H","00","1",1764,456,145,324,268,346,451,288,247,164
"751207812","75120","75","Paris 20e Arrondissement","Saint-Fargeau 12","752691","7512078","H","00","2",1757,442,130,355,280,265,457,297,297,161
"751207809","75120","75","Paris 20e Arrondissement","Saint-Fargeau 9","752701","7512078","H","00","2",3584,955,283,578,569,618,868,680,553,295
"751207909","75120","75","Paris 20e Arrondissement","Pere Lachaise 9","752761","7512079","H","00","2",1829,496,170,300,261,401,475,320,196,176
"751208008","75120","75","Paris 20e Arrondissement","Charonne 8","752851","7512080","H","00","1",2509,724,225,441,440,436,487,555,390,201
"751208004","75120","75","Paris 20e Arrondissement","Charonne 4","752841","7512080","H","00","1",1774,366,108,360,238,367,429,271,252,218
"751208020","75120","75","Paris 20e Arrondissement","Charonne 20","752791","7512080","H","00","1",2712,923,216,490,603,419,493,576,354,267
"751208006","75120","75","Paris 20e Arrondissement","Charonne 6","752841","7512080","H","00","1",3022,927,271,279,581,606,808,607,264,156
"751208003","75120","75","Paris 20e Arrondissement","Charonne 3","752841","7512080","H","00","2",3024,691,244,442,411,625,761,648,311,268
"751208019","75120","75","Paris 20e Arrondissement","Charonne 19","752801","7512080","H","00","1",4399,1355,487,512,736,971,1006,899,606,180
"751208005","75120","75","Paris 20e Arrondissement","Charonne 5","752831","7512080","H","00","1",1963,438,150,310,235,439,506,336,291,155
"751208016","75120","75","Paris 20e Arrondissement","Charonne 16","752831","7512080","H","00","2",2824,861,262,258,521,605,830,486,250,132
"751208007","75120","75","Paris 20e Arrondissement","Charonne 7","752851","7512080","H","00","2",3585,1257,374,345,743,856,718,704,469,95
"751208018","75120","75","Paris 20e Arrondissement","Charonne 18","752781","7512080","H","00","1",3079,1161,299,191,697,658,714,685,267,58
"751208015","75120","75","Paris 20e Arrondissement","Charonne 15","752831","7512080","H","00","1",2572,730,276,183,374,656,691,481,315,54
"751208017","75120","75","Paris 20e Arrondissement","Charonne 17","752811","7512080","H","00","2",2166,599,151,237,402,410,591,381,275,108
"910270110","91027","91","Athis-Mons","Quartier 10","910031","9102701","H","00","1",2646,898,257,268,563,591,701,415,209,166
"910270114","91027","91","Athis-Mons","Quartier 14","910041","9102701","A","00","3",104,33,12,28,21,15,26,9,28,5
"910270112","91027","91","Athis-Mons","Quartier 12","910031","9102701","H","00","1",2004,764,166,196,522,362,491,340,235,55
"910270111","91027","91","Athis-Mons","Quartier 11","910021","9102701","H","00","1",2741,844,244,363,500,544,556,618,359,164
"910270109","91027","91","Athis-Mons","Quartier 9","910041","9102701","H","00","1",1647,468,107,174,322,339,459,249,221,58
"910270108","91027","91","Athis-Mons","Quartier 8","910041","9102701","H","00","1",2393,825,194,220,550,472,604,463,207,96
"910270107","91027","91","Athis-Mons","Quartier 7","910031","9102701","H","00","1",2879,828,227,418,512,595,663,496,372,241
"910270113","91027","91","Athis-Mons","Quartier 13","910041","9102701","H","00","1",2418,796,222,331,479,422,544,506,378,90
"910270103","91027","91","Athis-Mons","Quartier 3","910011","9102701","H","00","1",2391,747,190,424,482,407,447,492,377,187
"910270101","91027","91","Athis-Mons","Quartier 1","910011","9102701","H","00","1",1909,638,139,257,439,320,395,377,243,136
"910270105","91027","91","Athis-Mons","Quartier 5","910021","9102701","H","00","1",2734,747,225,498,449,487,552,558,506,182
"910270102","91027","91","Athis-Mons","Quartier 2","910011","9102701","H","00","1",2367,1000,273,188,660,496,486,418,223,84
"910270104","91027","91","Athis-Mons","Quartier 4","910021","9102701","H","00","1",2006,668,174,266,417,366,444,404,234,141
"910270106","91027","91","Athis-Mons","Quartier 6","910031","9102701","H","00","1",1854,469,114,444,304,281,348,363,317,241
"913260202","91326","91","Juvisy-sur-Orge","Plateau","ZZZZZZ","9132602","H","00","1",5364,1688,417,871,1061,969,1154,1030,632,517
"913260103","91326","91","Juvisy-sur-Orge","Centre ville","ZZZZZZ","9132601","H","00","1",2531,813,293,321,466,599,547,469,239,212
"913260102","91326","91","Juvisy-sur-Orge","Entrevoies","ZZZZZZ","9132601","H","00","1",1901,673,224,117,407,526,554,229,142,42
"913260201","91326","91","Juvisy-sur-Orge","Terrasse","ZZZZZZ","9132602","H","00","1",2070,585,134,359,384,362,479,389,251,205
"913260101","91326","91","Juvisy-sur-Orge","Seine","ZZZZZZ","9132601","H","00","1",3679,970,340,556,583,936,977,470,378,335
"914320103","91432","91","Morangis","Ormeteau","ZZZZZZ","9143201","H","00","1",2947,1006,266,353,632,633,715,450,358,158
"914320102","91432","91","Morangis","L'Avenir","ZZZZZZ","9143201","H","00","1",2218,635,180,476,360,381,395,455,368,258
"914320104","91432","91","Morangis","Poirier-Marlé","ZZZZZZ","9143201","H","00","1",4372,1451,440,676,788,847,724,1104,595,316
"914320101","91432","91","Morangis","Croix Boisselière-Blés d'Or","ZZZZZZ","9143201","H","00","1",2920,883,198,440,547,496,613,662,404,198
"914790102","91479","91","Paray-Vieille-Poste","Pierre Lecorre","ZZZZZZ","9147901","H","00","4",2541,756,221,475,439,438,466,565,369,264
"914790104","91479","91","Paray-Vieille-Poste","Aeroport Orly","ZZZZZZ","9147901","A","00","4",3,1,0,0,1,0,2,0,0,0
"914790101","91479","91","Paray-Vieille-Poste","Henri Barbusse","ZZZZZZ","9147901","H","00","4",2355,694,184,467,420,395,461,507,312,260
"914790103","91479","91","Paray-Vieille-Poste","Maxime Vedy","ZZZZZZ","9147901","H","00","4",2391,672,203,470,385,461,432,514,336,263
"915890115","91589","91","Savigny-sur-Orge","Quartier 15","910621","9158901","H","00","1",2345,712,194,378,428,410,428,546,349,183
"915890114","91589","91","Savigny-sur-Orge","Quartier 14","910631","9158901","H","00","1",2076,602,157,450,347,322,345,478,366,219
"915890116","91589","91","Savigny-sur-Orge","Quartier 16","910621","9158901","H","00","1",2110,589,167,361,343,373,453,419,311,211
"915890112","91589","91","Savigny-sur-Orge","Quartier 12","910631","9158901","H","00","1",2647,761,191,511,492,412,546,565,322,310
"915890101","91589","91","Savigny-sur-Orge","Quartier 1","910591","9158901","H","00","1",2253,643,184,387,389,430,491,432,273,237
"915890109","91589","91","Savigny-sur-Orge","Quartier 9","910601","9158901","H","00","1",2559,693,204,512,407,435,509,540,361,308
"915890102","91589","91","Savigny-sur-Orge","Quartier 2","910591","9158901","H","00","1",1954,724,138,216,536,392,482,281,167,96
"915890103","91589","91","Savigny-sur-Orge","Quartier 3","910591","9158901","H","00","1",2771,1307,248,180,900,599,568,408,224,72
"915890113","91589","91","Savigny-sur-Orge","Quartier 13","910631","9158901","A","00","3",1251,473,137,85,263,264,177,396,127,25
"915890104","91589","91","Savigny-sur-Orge","Quartier 4","910591","9158901","H","00","2",3082,919,268,470,552,641,646,629,335,280
"915890110","91589","91","Savigny-sur-Orge","Quartier 10","910621","9158901","H","00","1",2488,691,182,415,427,462,523,493,356,227
"915890111","91589","91","Savigny-sur-Orge","Quartier 11","910611","9158901","H","00","1",2229,597,193,460,320,426,464,448,280,292
"915890107","91589","91","Savigny-sur-Orge","Quartier 7","910601","9158901","H","00","1",2194,572,195,420,321,380,391,512,400,190
"915890108","91589","91","Savigny-sur-Orge","Quartier 8","910611","9158901","H","00","1",2181,557,142,508,337,288,349,486,480,240
"915890105","91589","91","Savigny-sur-Orge","Quartier 5","910601","9158901","H","00","1",2634,931,335,282,508,593,524,583,317,108
"915890106","91589","91","Savigny-sur-Orge","Quartier 6","910611","9158901","H","00","1",2433,632,217,390,345,515,547,533,284,209
"916870104","91687","91","Viry-Châtillon","La Cilof 2","910701","9168701","H","00","1",3384,1304,292,163,890,789,871,551,228,54
"916870106","91687","91","Viry-Châtillon","Centre Ville 2","910691","9168701","H","00","1",2293,640,190,421,343,417,410,535,379,209
"916870111","91687","91","Viry-Châtillon","Le Plateau 3","910711","9168701","H","00","1",3195,1156,318,414,712,678,681,579,346,198
"916870112","91687","91","Viry-Châtillon","Le Plateau 4","910711","9168701","H","00","1",2355,781,225,336,444,452,443,565,301,149
"916870101","91687","91","Viry-Châtillon","Chatillon 1","910691","9168701","H","00","1",2250,595,172,553,369,361,435,414,317,354
"916870105","91687","91","Viry-Châtillon","Centre Ville 1","910691","9168701","H","00","1",2610,657,185,641,399,418,518,472,386,417
"916870103","91687","91","Viry-Châtillon","La Cilof 1","910701","9168701","H","00","1",1468,408,116,360,243,259,264,253,234,216
"916870110","91687","91","Viry-Châtillon","Le Plateau 2","910711","9168701","H","00","2",1368,694,179,104,430,352,221,217,119,28
"916870107","91687","91","Viry-Châtillon","Port Aviation 1","910701","9168701","H","00","1",3023,900,238,577,529,551,568,635,418,323
"916870102","91687","91","Viry-Châtillon","Chatillon 2","910691","9168701","H","00","1",3085,1115,336,166,653,811,890,474,187,70
"916870109","91687","91","Viry-Châtillon","Le Plateau 1","910711","9168701","H","00","1",3181,1309,290,329,853,656,728,485,334,125
"916870108","91687","91","Viry-Châtillon","Port Aviation 2","910701","9168701","H","00","1",2920,982,212,445,642,481,595,608,344,250
"920020304","92002","92","Antony","Conservatoire Darius Milhaud","920021","9200203","H","00","1",2654,706,174,453,472,458,623,501,330,270
"920020305","92002","92","Antony","Grand l","920081","9200203","H","00","1",1839,622,114,216,438,286,449,364,213,89
"920020303","92002","92","Antony","Fontaine Michalon","920021","9200203","H","00","1",1875,546,126,451,364,280,328,362,257,285
"920020101","92002","92","Antony","Parc de Sceaux","920061","9200201","H","00","1",2120,924,596,261,287,895,352,283,173,130
"920020102","92002","92","Antony","Nouveau Cimetiere","920061","9200201","H","00","1",1615,514,176,293,282,380,285,301,222,145
"920020103","92002","92","Antony","La Fontaine","920071","9200201","H","00","1",2106,620,177,354,384,418,434,359,279,231
"920020104","92002","92","Antony","Us Metro","920071","9200201","H","00","1",2515,809,220,367,509,457,621,426,273,229
"920020105","92002","92","Antony","Croix-de-Berny","920071","9200201","H","00","1",2731,774,218,503,466,495,598,494,399,278
"920020203","92002","92","Antony","Chemin de Fer","920011","9200202","H","00","1",2967,952,317,484,514,596,503,727,407,220
"920020204","92002","92","Antony","Bois de l'Aurore","920011","9200202","H","00","1",2821,876,196,416,593,464,686,521,315,243
