"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","C13_POP15P_CS7_tx","P13_ACT1564_tx","P13_CHOM1564_tx","P13_ETUD1564_tx","P13_ACT1524_tx","P13_CHOM1524_tx","P13_SAL15P_CDD_tx","P13_SAL15P_INTERIM_tx"
"920500408","92050","92","Nanterre","Joliot Boule","921321","9205004","H","4A","1",15.7,75.5,13,12.4,40.2,25.6,9.1,1.2
"920500501","92050","92","Nanterre","Arlequin","921271","9205005","H","00","2",12.8,51.4,21.2,32.7,28.6,30.3,11.6,2
"920500502","92050","92","Nanterre","Demoiselles d'Avignon","921271","9205005","H","00","1",8.4,64,27.4,14.7,35.8,33,13.4,2.8
"920500302","92050","92","Nanterre","Goulvents","921331","9205003","H","00","1",18.1,78.1,10.9,9.1,42.6,20.1,10.3,1.7
"920500303","92050","92","Nanterre","Langevin","921331","9205003","H","00","1",17.7,74.6,26.1,10.8,41,37.8,14.8,0.6
"920500401","92050","92","Nanterre","Gare","921321","9205004","H","00","1",19.2,79.7,9.7,10.3,45.3,14.5,8,0
"920500403","92050","92","Nanterre","Barbet","921321","9205004","H","00","1",17,79,5.4,9.6,30.6,22.5,4.6,0
"920500406","92050","92","Nanterre","Cathedrale","921321","9205004","H","4A","1",14.1,83.3,11.5,9,51.8,34.7,8.2,1.4
"920500605","92050","92","Nanterre","Les Groues-Préfecture","921241","9205006","H","4A","1",14,75.5,18.5,11.5,50,23.2,12,2.2
"920500606","92050","92","Nanterre","Berthelot Sud et Nord","921251","9205006","H","4A","1",14.4,77.6,15.8,10.9,43.7,23,9.1,2.1
"920500607","92050","92","Nanterre","Universite Groues","921241","9205006","H","4A","3",0,6,0.8,47.7,0.1,0,0.8,17.9
"920500701","92050","92","Nanterre","Hopital","921231","9205007","H","00","3",31.1,71.9,14,9.5,38.2,13,14,1.5
"920500503","92050","92","Nanterre","Fontenelles Decour","921271","9205005","H","00","1",17.1,69.9,31,14,50.7,45.1,12.2,0.8
"920500504","92050","92","Nanterre","Fontenelles Gallois","921281","9205005","H","00","1",16.9,66.9,26.6,13.6,38.2,35.6,11.5,1.2
"920500505","92050","92","Nanterre","Champs aux Melles","921281","9205005","H","00","1",18.2,72.4,20.6,10.3,44.9,37.9,9.5,2.2
"920500508","92050","92","Nanterre","Picasso Colombe","921281","9205005","H","00","2",7.9,76,15.2,12.8,48.7,24.3,10.1,2.8
"920500509","92050","92","Nanterre","Champs Pierreux","921311","9205005","H","00","2",4.7,79.4,13.9,12.8,39.9,36.8,7,1.6
"920500510","92050","92","Nanterre","Central Park","921241","9205005","H","4A","1",13.8,79.4,10.4,10,38.8,29.6,7.8,1.8
"920500511","92050","92","Nanterre","Ravel Liberte Vallona","921241","9205005","H","4A","1",14.8,81,8.9,9.3,42.2,9,9.2,0.3
"920500601","92050","92","Nanterre","Anatole France","921251","9205006","H","00","1",5.2,82.2,18.7,8,56,38.5,15.6,1
"920500602","92050","92","Nanterre","Provinces Francaises","921251","9205006","H","00","2",14.7,69.5,21.9,14.4,40.7,33.8,10.7,5.2
"920500702","92050","92","Nanterre","Canibouts","921231","9205007","H","00","3",23.8,68.7,26.7,8,49.6,26.8,11.2,1.3
"920500703","92050","92","Nanterre","Paquerettes Est","921231","9205007","H","00","3",8.9,73.3,28.4,9,45.8,45.5,12.3,2
"920500704","92050","92","Nanterre","Paquerettes Ouest","921231","9205007","H","00","3",9.1,74.8,15.4,12.1,39.5,29.3,10.7,0.6
"920500801","92050","92","Nanterre","Pathelot Rouget de l'Isle","921251","9205008","H","00","1",11.4,86,7.5,6.6,57.4,18,8.3,0.4
"920500802","92050","92","Nanterre","Komarov","921261","9205008","H","00","2",15.5,75.8,14.7,8.6,48.9,24.5,10,1.9
"920500803","92050","92","Nanterre","Zilina Henri Martin","921261","9205008","H","00","1",16.8,74.7,21.7,10.8,44.5,32.8,10.6,3.2
"920500804","92050","92","Nanterre","Acacias Ouest","921261","9205008","H","00","1",13.3,73.5,25,10.4,51.3,35.3,11.9,1.3
"920500805","92050","92","Nanterre","Acacias Est","921261","9205008","H","00","1",22.4,77.2,14.7,8,50.4,33.9,12.7,4.1
"920500205","92050","92","Nanterre","Damades La Source","921301","9205002","H","4A","1",21.4,72.1,22.1,9.2,45.5,30.9,10.4,1.8
"920500206","92050","92","Nanterre","Suisses Boule","921301","9205002","H","4A","2",19.8,80.3,11.1,10.6,42.9,22.2,8.1,0.9
"920500203","92050","92","Nanterre","Saint-Cloud","921301","9205002","H","00","1",22.8,76.2,9.4,11.6,39.5,30.3,5.9,1.3
"920500204","92050","92","Nanterre","Garches","921291","9205002","H","00","1",21.8,71.8,10.4,13.9,34.7,20.2,6.7,1.2
"920500301","92050","92","Nanterre","Lenine Joffre","921331","9205003","H","00","2",18.2,76,12.3,13.3,33.9,32.1,9.3,1.1
"920510201","92051","92","Neuilly-sur-Seine","Charles Laffitte 1","921351","9205102","H","00","1",20.8,76.1,7.4,12.5,23.8,29.5,6.5,0
"920510202","92051","92","Neuilly-sur-Seine","Charles Laffitte 2","921351","9205102","H","00","2",21.5,67.9,7.3,20,13.3,0,6.2,0.5
"920510302","92051","92","Neuilly-sur-Seine","Plaine des Sablons 2","921361","9205103","H","00","1",20.7,74.8,8.8,13.9,34.1,13.5,9,0
"920510101","92051","92","Neuilly-sur-Seine","Saint-James","921341","9205101","H","00","1",27.3,70.5,6.2,16.2,23.8,9.5,6,0
"920510102","92051","92","Neuilly-sur-Seine","Saint-James Madrid 1","921341","9205101","H","00","1",21.4,74.7,7.9,15.8,18.1,13.3,6,0
"920510301","92051","92","Neuilly-sur-Seine","Plaine des Sablons 1","921361","9205103","H","00","1",17.4,75.4,6.4,15.3,24.9,17.9,7.6,0
"920510104","92051","92","Neuilly-sur-Seine","Saint-James Madrid 3","921351","9205101","H","00","1",25.3,68.7,8.1,16.6,21,20,8.8,1
"920510404","92051","92","Neuilly-sur-Seine","Parc de Neuilly 4","921391","9205104","H","00","1",22.5,79.2,7.7,9.9,26.6,26.2,6.5,0
"920510405","92051","92","Neuilly-sur-Seine","Parc de Neuilly 5","921401","9205104","H","00","1",19,76.3,10,13.1,31.5,6.9,10.9,0.6
"920510103","92051","92","Neuilly-sur-Seine","Saint-James Madrid 2","921341","9205101","H","00","1",27.8,72.3,16.5,14.6,21.8,27.9,8.5,0.1
"920510307","92051","92","Neuilly-sur-Seine","Plaine des Sablons 7","921381","9205103","H","00","1",21.9,77.2,8.5,12.3,35.5,10.1,6.5,0
"920510308","92051","92","Neuilly-sur-Seine","Plaine des Sablons 8","921381","9205103","H","00","2",18.7,78.8,7.9,11.1,34.6,20.7,6,0.7
"920510309","92051","92","Neuilly-sur-Seine","Plaine des Sablons 9","921381","9205103","H","00","1",23.2,77.6,11,10.7,39.7,20.4,7.1,0
"920510401","92051","92","Neuilly-sur-Seine","Parc de Neuilly 1","921391","9205104","H","00","1",21.7,71.3,9.6,15.6,15.9,22.5,5.9,0.1
"920510402","92051","92","Neuilly-sur-Seine","Parc de Neuilly 2","921391","9205104","H","00","1",22.3,74,6,12.6,17.9,26.5,3.7,0
"920510403","92051","92","Neuilly-sur-Seine","Parc de Neuilly 3","921401","9205104","H","00","1",22.7,72.3,8.7,15.7,18.3,8.8,5.4,0
"920510408","92051","92","Neuilly-sur-Seine","Parc de Neuilly 8","921411","9205104","H","00","1",29.5,69.3,8.1,17.9,28.6,15.1,6.6,0.4
"920510409","92051","92","Neuilly-sur-Seine","Parc de Neuilly 9","921411","9205104","H","00","1",25.8,71.2,9.3,17.9,10.1,18.5,6,1.1
"920510406","92051","92","Neuilly-sur-Seine","Parc de Neuilly 6","921401","9205104","H","00","2",22.4,72.4,10.7,13.9,29.4,3.8,7.4,0
"920510407","92051","92","Neuilly-sur-Seine","Parc de Neuilly 7","921401","9205104","H","00","1",26.9,72.6,9.3,15.7,27.4,15.6,7.9,0
"920510306","92051","92","Neuilly-sur-Seine","Plaine des Sablons 6","921371","9205103","H","00","1",23.6,79.8,7.7,10.3,28.1,18.8,7.7,0
"920510303","92051","92","Neuilly-sur-Seine","Plaine des Sablons 3","921361","9205103","H","00","2",23.1,71.2,5.7,16.3,15.7,0,7.1,0
"920510410","92051","92","Neuilly-sur-Seine","Parc de Neuilly 10","921411","9205104","H","00","1",23.2,70.2,6.9,15.4,22.8,21.5,9.3,0.8
"920510411","92051","92","Neuilly-sur-Seine","Parc de Neuilly 11","921411","9205104","H","00","1",27.1,71.7,11.5,17.1,29.6,18.3,13.1,0.6
"920510304","92051","92","Neuilly-sur-Seine","Plaine des Sablons 4","921371","9205103","H","00","2",15.5,75.5,9.4,13.6,33,13,6.4,0.7
"920510305","92051","92","Neuilly-sur-Seine","Plaine des Sablons 5","921371","9205103","H","00","2",16.3,72.2,6.8,16.6,26.3,18.2,8,0
"920600107","92060","92","Le Plessis-Robinson","Patrick","921431","9206001","H","00","1",29,79.6,6.7,8.1,37.2,23.6,7.3,0.2
"920600108","92060","92","Le Plessis-Robinson","Jean Jaures","921431","9206001","H","00","1",20.7,78.8,5.3,11.4,29.5,8.8,6.9,0.4
"920600101","92060","92","Le Plessis-Robinson","Hachette","921421","9206001","H","00","1",12.8,84.6,6.8,7.6,49.5,9.4,5.9,0.6
"920600102","92060","92","Le Plessis-Robinson","Albert Thomas-Marche","921441","9206001","H","00","2",16,86,8.7,6.1,39.2,18.4,5.5,0.9
"920600104","92060","92","Le Plessis-Robinson","Architecte","921421","9206001","H","00","2",17.8,82.2,8.5,7.9,44.2,24.2,7.1,1.7
"920600105","92060","92","Le Plessis-Robinson","Joliot","921421","9206001","H","00","2",26.1,80.2,15.9,4.9,69.6,24.7,7.3,0.1
"920600106","92060","92","Le Plessis-Robinson","Wallon","921441","9206001","H","00","1",16.4,80.6,8.9,10,44,17.5,4.5,0.6
"920600109","92060","92","Le Plessis-Robinson","Anatole France","921441","9206001","H","00","1",17,84.1,5.5,7.1,46,19.9,6.6,0.5
"920600110","92060","92","Le Plessis-Robinson","Pergaud","921431","9206001","H","00","1",18.4,77.6,9.4,9.5,49.8,27.2,3.7,1.2
"920620303","92062","92","Puteaux","Mairie","921461","9206203","H","00","1",26.9,85.8,7.4,6.7,33.3,6.4,7,0.1
"920620304","92062","92","Puteaux","Wallace 1","921481","9206203","H","00","2",16.9,81.9,16.2,9.3,40.5,22.5,10.3,2.3
"920620202","92062","92","Puteaux","Bergere Nord","921491","9206202","H","00","1",20.7,74.4,12.6,13.8,30.1,27.4,9.3,0.2
"920620203","92062","92","Puteaux","Bergere Centre","921491","9206202","H","00","1",18.4,84.5,9,6.9,53.5,20.3,12.1,1.3
"920620204","92062","92","Puteaux","Wilson 2","921461","9206202","H","00","2",23.6,82.8,11.6,8.6,42.7,18.2,11,0.8
"920620205","92062","92","Puteaux","Bergere Sud","921491","9206202","H","00","1",21.2,81.3,12.1,7.9,55.2,18.3,8.2,0.8
"920620301","92062","92","Puteaux","Wallace 3","921501","9206203","H","00","1",12.9,84.9,6.6,8,43.7,16.1,7.5,0.4
"920620302","92062","92","Puteaux","Wallace 2","921501","9206203","H","00","1",9,85.6,8.6,7.5,47,9,4.6,0.1
"920620102","92062","92","Puteaux","Defense Sud","921451","9206201","H","00","2",23,75.1,17.1,8.9,44.2,38.8,14.3,0.6
"920620103","92062","92","Puteaux","Seine 1","921451","9206201","H","00","1",12.3,83.6,12.1,8,36,30.5,10.2,0.2
"920620305","92062","92","Puteaux","Seine 2","921481","9206203","H","00","2",12.4,82.7,6.1,10.4,37.5,27.4,14,0.1
"920620101","92062","92","Puteaux","Defense Nord","921451","9206201","H","00","1",17.9,79.8,12.4,11.1,40.4,31.2,8.8,1.2
"920620403","92062","92","Puteaux","Jaures","921471","9206204","H","00","1",13.7,80.8,12.1,8.9,52.9,17.6,9.7,1.1
"920620306","92062","92","Puteaux","Agora","921501","9206203","H","00","1",15.2,85.8,8.1,5.9,50.7,17.2,4.9,0.6
"920620201","92062","92","Puteaux","Wilson 1","921461","9206202","H","00","2",15.5,77.3,11.7,12.4,36.6,24.8,6,1.2
"920620404","92062","92","Puteaux","France","921481","9206204","H","00","2",13.6,83.6,8.8,9.7,39.6,17.3,5.5,0.9
"920620401","92062","92","Puteaux","Republique 1","921471","9206204","H","00","1",13.1,83,8.6,8.8,42.5,21.5,5,0.1
"920620402","92062","92","Puteaux","Republique 2","921471","9206204","H","00","1",11.3,81.8,8.8,9.8,24.7,14.1,6.9,0.2
"920630106","92063","92","Rueil-Malmaison","Plaine_Gare 6","921531","9206301","H","00","1",16.3,81.9,11.2,11.6,36.2,21,7.7,1.5
"920630201","92063","92","Rueil-Malmaison","Martinets 1","921541","9206302","H","00","1",26.8,77.1,7,13.6,28.5,14.3,4.9,1
"920630101","92063","92","Rueil-Malmaison","Plaine_Gare 1","921521","9206301","H","00","1",13.9,80,12.9,10.9,49.9,19,10,2.1
"920630102","92063","92","Rueil-Malmaison","Plaine_Gare 2","921521","9206301","H","00","1",8.9,84.1,8.9,10.4,30.5,18.7,5.1,0.6
"920630103","92063","92","Rueil-Malmaison","Plaine_Gare 3","921521","9206301","H","00","1",10.4,80.8,3.2,12.1,19.1,0,2.9,0
"920630104","92063","92","Rueil-Malmaison","Plaine_Gare 4","921531","9206301","H","00","1",23.6,80.8,6.7,12.7,36.7,14.3,6.8,0.7
"920630105","92063","92","Rueil-Malmaison","Plaine_Gare 5","921531","9206301","H","00","1",18.7,81.7,10.5,8,41.6,19.3,5.5,1.4
"920630701","92063","92","Rueil-Malmaison","Plateau 1","921591","9206307","H","00","1",29.5,79,8.6,12.8,24.6,8.2,1.8,0.4
"920630702","92063","92","Rueil-Malmaison","Plateau 2","921571","9206307","H","00","1",21.7,80.5,12.5,8.6,48.7,25,8.3,1.2
"920630202","92063","92","Rueil-Malmaison","Martinets 2","921541","9206302","H","00","1",26.7,82.1,6.1,9.6,34.5,7.9,5.1,0.8
"920630301","92063","92","Rueil-Malmaison","Closeaux 1","921511","9206303","H","00","1",21.5,79.2,8.4,10.9,32.2,24.6,4,0.2
"920630503","92063","92","Rueil-Malmaison","Buzenval 3","921601","9206305","H","00","1",19.7,75.1,6.2,13.4,18.5,33.3,5.4,0.1
"920630504","92063","92","Rueil-Malmaison","Buzenval 4","921601","9206305","H","00","1",18.7,68.9,8.4,19.3,27,24.7,8.1,0
"920630601","92063","92","Rueil-Malmaison","Fouilleuse 1","921581","9206306","H","00","1",20.1,81.5,10.2,10,35,22,6.8,1.4
"920630602","92063","92","Rueil-Malmaison","Fouilleuse 2","921581","9206306","H","00","1",18.5,76.1,18.2,11.4,50.6,30.8,11.9,2
"920630603","92063","92","Rueil-Malmaison","Fouilleuse 3","921581","9206306","H","00","1",24.1,79.9,7.3,10.3,36.1,25.7,4.3,0.6
"920630302","92063","92","Rueil-Malmaison","Closeaux 2","921541","9206303","H","00","1",17.1,78.5,11.1,13.5,33.3,21.5,5.1,0.3
"920630401","92063","92","Rueil-Malmaison","Pince_Vins","921511","9206304","H","00","1",27,68.9,6,19.4,23.5,29.2,5.9,0.6
"920630703","92063","92","Rueil-Malmaison","Plateau 3","921571","9206307","H","00","1",20.2,77.4,8.4,14,28.3,9.4,5,0.3
"920630704","92063","92","Rueil-Malmaison","Plateau 4","921571","9206307","H","00","1",21.3,81.2,6.9,10.8,22.2,16,3.8,0
"920630802","92063","92","Rueil-Malmaison","Centre Ville 2","921551","9206308","H","00","1",17,83.7,9,8.2,47.3,16.7,6.5,0.2
"920630803","92063","92","Rueil-Malmaison","Centre Ville 3","921591","9206308","H","00","1",20.4,84.5,9,9.3,31.4,19.7,5.6,0.7
"920630501","92063","92","Rueil-Malmaison","Buzenval 1","921511","9206305","H","00","1",27.1,76.8,7.4,12.2,34.8,15.5,6.9,0
"920630502","92063","92","Rueil-Malmaison","Buzenval 2","921601","9206305","H","00","1",17.3,76.4,7.4,15.9,23.7,16,6.2,0.9
"920630806","92063","92","Rueil-Malmaison","Centre Ville 6","921551","9206308","H","00","1",11.4,81.4,5.1,11.9,27,23.7,8.6,0.3
"920630705","92063","92","Rueil-Malmaison","Plateau 5","921561","9206307","H","00","1",22.5,78.3,10.4,10.8,42.6,29.3,10.1,0.7
"920630804","92063","92","Rueil-Malmaison","Centre Ville 4","921591","9206308","H","00","1",27.4,80.2,5.5,10.6,35.3,20,5.4,0.7
"920630805","92063","92","Rueil-Malmaison","Centre Ville 5","921511","9206308","H","00","1",22.5,72.2,7.7,13.7,21.3,7.4,6.2,0
"920630801","92063","92","Rueil-Malmaison","Centre Ville 1","921551","9206308","H","00","1",26.8,69.7,8.1,18.8,17.6,13.5,7.5,2.5
"920630706","92063","92","Rueil-Malmaison","Plateau 6","921561","9206307","H","00","1",20.7,77.3,4.8,10.5,30.4,12.7,7.1,0.6
"920630707","92063","92","Rueil-Malmaison","Plateau 7","921561","9206307","H","00","2",19.2,73.6,8.2,16,22.7,25.8,5.1,0.8
"920640103","92064","92","Saint-Cloud","Val d'Or 2","921631","9206401","H","00","1",26.3,78.7,9.2,13.2,24.7,22.7,6.2,0
"920640102","92064","92","Saint-Cloud","Val d'Or 1","921641","9206401","H","00","1",25,79.6,6.5,11.7,13.4,0,7.8,0.3
"920640101","92064","92","Saint-Cloud","Fouilleuse","921631","9206401","H","00","1",25.9,77.9,6.7,11.2,30.7,5.8,7.2,0.9
"920640110","92064","92","Saint-Cloud","Pasteur 1","921621","9206401","H","00","1",18.9,75.2,6.8,14.4,26.2,14.9,6.4,0.1
"920640111","92064","92","Saint-Cloud","Pasteur 2","921621","9206401","H","00","1",26.7,73.7,6.6,12.9,27.8,13.6,8.9,0.5
"920640112","92064","92","Saint-Cloud","Centre 2","921621","9206401","H","00","1",12.7,83.5,7.8,8.7,44.4,9.5,9.6,0
"920640109","92064","92","Saint-Cloud","Montretout 3","921611","9206401","H","00","1",20.3,69.1,3.8,18.2,23,4.3,10.8,0
"920640107","92064","92","Saint-Cloud","Montretout 1","921631","9206401","H","00","1",33.1,75.3,6.9,14,23.9,8,8.4,0.3
"920640104","92064","92","Saint-Cloud","Coteaux 1","921641","9206401","H","00","1",13,78.9,7.4,12.2,36.9,10.6,8.1,0.8
"920640105","92064","92","Saint-Cloud","Coteaux 2","921641","9206401","H","00","1",19.9,80.7,10.5,11.9,39.1,26.1,7.8,0.3
"920640106","92064","92","Saint-Cloud","Centre 1","921611","9206401","H","00","1",23.2,79.6,7.7,11.5,27.5,9.8,10.6,0.2
"920640108","92064","92","Saint-Cloud","Montretout 2","921611","9206401","H","00","1",19.2,66.9,9.6,25.8,18.1,26.2,8.4,0.8
"920710103","92071","92","Sceaux","Vieux Sceaux-Curie","921651","9207101","H","00","1",32.1,76.7,7.1,15.8,37.9,8.1,13.3,0.3
"920710105","92071","92","Sceaux","Desgranges-Fontenay","921661","9207101","H","00","1",22.5,72.7,9,17.2,25,17.5,8.3,0
"920710101","92071","92","Sceaux","Robinson","921651","9207101","H","00","1",22.1,72.4,12.7,19.6,28.2,29.9,7.6,1.2
"920710102","92071","92","Sceaux","Cheneaux Sablons","921651","9207101","H","00","1",24.8,73.8,6,15.6,15.7,26.4,8.5,0
"920710104","92071","92","Sceaux","Parc de Sceaux","921651","9207101","H","00","1",26.1,61.4,7.8,28.5,20.5,10.4,13.1,0.5
"920710107","92071","92","Sceaux","Blagis","921661","9207101","H","00","1",18.5,78.9,15.6,10.7,38.7,28,10.4,1.3
"920710108","92071","92","Sceaux","Musiciens-Roosevelt","921661","9207101","H","00","1",23.7,71.2,6.4,20.7,23,13,8.5,1.2
"920710106","92071","92","Sceaux","Centre","921661","9207101","H","00","1",29.8,71.4,7.4,19.2,24.1,30.4,9.1,0
"920720108","92072","92","Sèvres","Mediatheque 11 Novembre","921671","9207201","H","00","1",20.5,80.8,14.3,8.9,48.4,28.6,6.9,0.1
"920720109","92072","92","Sèvres","Monesse Croix Bosset","921671","9207201","H","00","1",21.2,73.5,8.2,17,20.2,25.5,6.7,0.5
"920720110","92072","92","Sèvres","Brancas Fontenelles Beauregard","921671","9207201","H","00","1",24,79.9,6.1,13.4,24.3,12.3,10.5,0.9
"920720106","92072","92","Sèvres","Europe Pierre Midrin","921681","9207201","H","00","1",21.9,80.8,10.2,9.2,42.8,10.3,5.2,0.3
"920720107","92072","92","Sèvres","Danton Gabriel Peri","921671","9207201","H","00","1",16.9,75.7,13.9,15.2,26.3,37,10.7,1
"920720104","92072","92","Sèvres","Beau Site Pommerets Binelles","921681","9207201","H","00","1",25.1,76.2,8.3,16.2,30.9,15.4,6,1.2
"920720105","92072","92","Sèvres","Manufacture Brimborion Sel Div. Leclerc","921681","9207201","H","00","1",14.7,77.8,11.8,13.1,35.3,27.1,10.6,1
"920720101","92072","92","Sèvres","Bruyeres Acacias Fonceaux","921691","9207201","H","00","2",17.6,77.3,7.7,13.8,26.8,27.1,3.7,0.8
"920720102","92072","92","Sèvres","Bruyeres Postillons Jaures Val Allard","921691","9207201","H","00","1",24.3,77,9.5,12.6,23.1,27.1,4.3,1.4
"920720103","92072","92","Sèvres","Ernest Renan Chataigneraie","921691","9207201","H","00","1",25,76.8,6,12.6,25.6,20,8.2,0
"920730115","92073","92","Suresnes","Carnot Gambetta 3","921731","9207301","H","1Z","2",9,87.9,11.3,7.9,43.6,25,4.2,1.1
"920730116","92073","92","Suresnes","Carnot Gambetta 4","921731","9207301","H","1Z","2",9.9,83.8,9.8,10.7,37.6,25.1,5.2,0.6
"920730101","92073","92","Suresnes","Bas de Suresnes 1","921731","9207301","H","00","1",15,78.5,7.8,11.3,27,15,6.9,0
"920730114","92073","92","Suresnes","Republique 1","921721","9207301","H","00","1",13.1,86,7,6.9,42.3,18.6,5.6,0.7
"920730108","92073","92","Suresnes","Bas de Suresnes 2","921721","9207301","H","00","1",18.2,79.6,12.4,10.1,39.6,27.7,7.8,0.7
"920730109","92073","92","Suresnes","Cite Jardins 1","921701","9207301","H","00","1",24.7,73.9,13.3,10.8,43.5,31.4,9.7,1.4
"920730110","92073","92","Suresnes","Cite Jardins 2","921701","9207301","H","00","1",15.5,74,15.4,13.1,40.8,25.2,7.2,2.9
"920730111","92073","92","Suresnes","Plateau Ouest 1","921711","9207301","H","00","1",19.1,76.8,13.2,11.6,37.8,24.5,4,0.9
"920730112","92073","92","Suresnes","Plateau Ouest 2","921711","9207301","H","00","1",21.5,79.3,10.8,11.2,41.7,16.8,7.9,1.6
"920730113","92073","92","Suresnes","Plateau Nord 1","921711","9207301","H","00","1",19,78.4,9.8,11.3,24.7,32.6,5.9,1.1
"920730104","92073","92","Suresnes","Plateau Ouest 3","921711","9207301","H","00","1",20.6,74.9,6.8,12.9,36.3,8.8,6.9,0.3
"920730105","92073","92","Suresnes","Cite Jardins 3","921701","9207301","H","00","1",26.8,77.9,10,7.8,67.7,0,9.9,0.5
"920730102","92073","92","Suresnes","Carnot Gambetta 1","921731","9207301","H","00","1",18.1,84.7,7.8,8.5,41.8,23.6,6.9,1.3
"920730103","92073","92","Suresnes","Republique 2","921721","9207301","H","00","1",16.7,76,10.7,13.1,34.2,23.7,6.2,0.7
"920730106","92073","92","Suresnes","Plateau Nord 2","921711","9207301","H","00","1",14.7,79.6,10.5,11.6,37.1,28.7,6.6,1.3
"920750111","92075","92","Vanves","Brancion","921761","9207501","H","00","2",20.5,76.7,11.4,10.6,40,20.8,8.8,2.8
"920750107","92075","92","Vanves","Parc des Expositions","921751","9207501","H","00","1",20.6,82,8.3,11.1,42.9,10.3,9.6,0.5
"920750105","92075","92","Vanves","Iris No 0105","921741","9207501","H","00","2",16.7,74.6,10.2,18.2,19.7,2.3,9.7,0.6
"920750106","92075","92","Vanves","Insurrection","921751","9207501","H","00","1",24.6,78.5,7.6,11,41.6,21.6,10.7,0.6
"920750101","92075","92","Vanves","Clos-Montholon","921741","9207501","H","00","1",15.7,83.7,7.3,10.9,38,13.3,10.8,1.2
"920750108","92075","92","Vanves","Bleuzen","921761","9207501","H","00","2",27,77.2,6.4,12.4,32.4,4.5,9.9,0
