"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","DEC_TP6013","DEC_MED13"
"751176805","75117","75","Paris 17e Arrondissement","Epinettes 5","752031","7511768","H","00","1","26,6",22990
"751176816","75117","75","Paris 17e Arrondissement","Epinettes 16","751971","7511768","H","00","1","49,3",12220
"751176817","75117","75","Paris 17e Arrondissement","Epinettes 17","751971","7511768","H","00","1","",12930
"751176507","75117","75","Paris 17e Arrondissement","Ternes 7","752131","7511765","H","00","1","10,4",41638
"751176710","75117","75","Paris 17e Arrondissement","Batignolles 10","752061","7511767","H","00","1","12,8",35630
"751176712","75117","75","Paris 17e Arrondissement","Batignolles 12","752021","7511767","H","00","2","12,5",35364
"751176506","75117","75","Paris 17e Arrondissement","Ternes 6","752111","7511765","H","00","1","13,0",37948
"751176512","75117","75","Paris 17e Arrondissement","Ternes 12","752121","7511765","H","00","1","12,3",37420
"751176509","75117","75","Paris 17e Arrondissement","Ternes 9","752151","7511765","H","00","2","",47606
"751176510","75117","75","Paris 17e Arrondissement","Ternes 10","752151","7511765","H","00","1","9,6",42060
"751176511","75117","75","Paris 17e Arrondissement","Ternes 11","752151","7511765","H","00","2","10,8",42602
"751176716","75117","75","Paris 17e Arrondissement","Batignolles 16","752011","7511767","H","00","2","19,4",30958
"751176706","75117","75","Paris 17e Arrondissement","Batignolles 6","752041","7511767","H","00","1","10,3",36822
"751176707","75117","75","Paris 17e Arrondissement","Batignolles 7","752051","7511767","H","00","2","11,4",37808
"751176715","75117","75","Paris 17e Arrondissement","Batignolles 15","752011","7511767","H","00","1","11,2",38472
"751176605","75117","75","Paris 17e Arrondissement","Plaine Monceau 5","752161","7511766","H","00","2","11,1",46162
"751176810","75117","75","Paris 17e Arrondissement","Epinettes 10","751991","7511768","H","00","1","18,4",30550
"751176714","75117","75","Paris 17e Arrondissement","Batignolles 14","752011","7511767","H","00","1","46,0",13492
"751176803","75117","75","Paris 17e Arrondissement","Epinettes 3","752031","7511768","H","00","1","18,1",28748
"751176609","75117","75","Paris 17e Arrondissement","Plaine Monceau 9","752081","7511766","H","00","1","9,5",52854
"751176801","75117","75","Paris 17e Arrondissement","Epinettes 1","752031","7511768","H","00","1","19,7",26368
"751176802","75117","75","Paris 17e Arrondissement","Epinettes 2","752031","7511768","H","00","1","15,1",31364
"751176604","75117","75","Paris 17e Arrondissement","Plaine Monceau 4","752161","7511766","H","00","2","9,9",45420
"751176713","75117","75","Paris 17e Arrondissement","Batignolles 13","752021","7511767","H","00","1","8,2",37570
"751176606","75117","75","Paris 17e Arrondissement","Plaine Monceau 6","752161","7511766","H","00","2","",54902
"751176607","75117","75","Paris 17e Arrondissement","Plaine Monceau 7","752101","7511766","H","00","2","10,4",46918
"751176608","75117","75","Paris 17e Arrondissement","Plaine Monceau 8","752101","7511766","H","00","2","",60848
"751176704","75117","75","Paris 17e Arrondissement","Batignolles 4","752041","7511767","H","00","1","11,3",36210
"751176701","75117","75","Paris 17e Arrondissement","Batignolles 1","752051","7511767","H","00","2","18,4",30172
"751176702","75117","75","Paris 17e Arrondissement","Batignolles 2","752051","7511767","H","00","1","14,0",36308
"751176703","75117","75","Paris 17e Arrondissement","Batignolles 3","752041","7511767","H","00","1","16,5",31614
"751176813","75117","75","Paris 17e Arrondissement","Epinettes 13","752001","7511768","H","00","1","35,0",17464
"751176705","75117","75","Paris 17e Arrondissement","Batignolles 5","752041","7511767","H","00","2","",36310
"751176811","75117","75","Paris 17e Arrondissement","Epinettes 11","751991","7511768","H","00","1","25,2",24662
"751176812","75117","75","Paris 17e Arrondissement","Epinettes 12","752001","7511768","H","00","1","35,4",17820
"751176814","75117","75","Paris 17e Arrondissement","Epinettes 14","751991","7511768","H","00","1","36,8",16530
"751176815","75117","75","Paris 17e Arrondissement","Epinettes 15","751971","7511768","H","00","2","34,4",18812
"751187004","75118","75","Paris 18e Arrondissement","Clignancourt 4","752381","7511870","H","00","1","16,4",28600
"751186909","75118","75","Paris 18e Arrondissement","Grandes Carrieres 9","752391","7511869","H","00","2","15,6",30073
"751187208","75118","75","Paris 18e Arrondissement","Chapelle 8","752201","7511872","H","00","1","47,5",12716
"751186904","75118","75","Paris 18e Arrondissement","Grandes Carrieres 4","752401","7511869","H","00","1","17,3",30530
"751187006","75118","75","Paris 18e Arrondissement","Clignancourt 6","752361","7511870","H","00","1","19,7",26342
"751187019","75118","75","Paris 18e Arrondissement","Clignancourt 19","752251","7511870","H","00","1","28,5",21196
"751186910","75118","75","Paris 18e Arrondissement","Grandes Carrieres 10","752331","7511869","H","00","1","10,3",36022
"751186905","75118","75","Paris 18e Arrondissement","Grandes Carrieres 5","752401","7511869","H","00","1","21,8",27140
"751187207","75118","75","Paris 18e Arrondissement","Chapelle 7","752211","7511872","H","00","2","43,6",14654
"751187018","75118","75","Paris 18e Arrondissement","Clignancourt 18","752251","7511870","H","00","1","34,3",18718
"751187209","75118","75","Paris 18e Arrondissement","Chapelle 9","752201","7511872","H","00","1","54,6",11124
"751187007","75118","75","Paris 18e Arrondissement","Clignancourt 7","752371","7511870","H","00","1","22,5",24480
"751186911","75118","75","Paris 18e Arrondissement","Grandes Carrieres 11","752331","7511869","H","00","1","",44044
"751186906","75118","75","Paris 18e Arrondissement","Grandes Carrieres 6","752311","7511869","H","00","1","19,4",26772
"751187005","75118","75","Paris 18e Arrondissement","Clignancourt 5","752371","7511870","H","00","1","17,4",27784
"751186908","75118","75","Paris 18e Arrondissement","Grandes Carrieres 8","752391","7511869","H","00","1","17,6",28274
"751187206","75118","75","Paris 18e Arrondissement","Chapelle 6","752201","7511872","H","00","1","37,0",15864
"751187020","75118","75","Paris 18e Arrondissement","Clignancourt 20","752261","7511870","H","00","1","30,0",20638
"751187017","75118","75","Paris 18e Arrondissement","Clignancourt 17","752251","7511870","H","00","1","42,4",14808
"751187105","75118","75","Paris 18e Arrondissement","Goutte d'Or 5","752231","7511871","H","00","2","50,2",11896
"751187106","75118","75","Paris 18e Arrondissement","Goutte d'Or 6","752231","7511871","H","00","1","45,2",13660
"751186907","75118","75","Paris 18e Arrondissement","Grandes Carrieres 7","752321","7511869","H","00","2","17,2",28558
"751186918","75118","75","Paris 18e Arrondissement","Grandes Carrieres 18","752281","7511869","H","00","1","16,8",28268
"751187003","75118","75","Paris 18e Arrondissement","Clignancourt 3","752381","7511870","H","00","1","19,0",28593
"751187205","75118","75","Paris 18e Arrondissement","Chapelle 5","752211","7511872","H","00","1","38,6",16818
"751187104","75118","75","Paris 18e Arrondissement","Goutte d'Or 4","752241","7511871","H","00","1","47,5",12834
"751187107","75118","75","Paris 18e Arrondissement","Goutte d'Or 7","752231","7511871","H","00","2","40,5",14994
"751187021","75118","75","Paris 18e Arrondissement","Clignancourt 21","752261","7511870","H","00","1","25,1",25866
"751186903","75118","75","Paris 18e Arrondissement","Grandes Carrieres 3","752401","7511869","H","00","1","16,6",29120
"751186916","75118","75","Paris 18e Arrondissement","Grandes Carrieres 16","752311","7511869","H","00","1","22,3",23844
"751186917","75118","75","Paris 18e Arrondissement","Grandes Carrieres 17","752321","7511869","H","00","1","12,9",31020
"751187002","75118","75","Paris 18e Arrondissement","Clignancourt 2","752381","7511870","H","00","1","18,4",28542
"751187016","75118","75","Paris 18e Arrondissement","Clignancourt 16","752361","7511870","H","00","2","21,6",25284
"751187103","75118","75","Paris 18e Arrondissement","Goutte d'Or 3","752241","7511871","H","00","2","55,1",10542
"751187110","75118","75","Paris 18e Arrondissement","Goutte d'Or 10","752191","7511871","H","00","1","41,6",15160
"751186920","75118","75","Paris 18e Arrondissement","Grandes Carrieres 20","752291","7511869","H","00","1","29,1",20010
"751187008","75118","75","Paris 18e Arrondissement","Clignancourt 8","752371","7511870","H","00","1","",34486
"751187109","75118","75","Paris 18e Arrondissement","Goutte d'Or 9","752191","7511871","H","00","1","47,6",12730
"751187204","75118","75","Paris 18e Arrondissement","Chapelle 4","752211","7511872","H","00","2","37,0",17106
"751187201","75118","75","Paris 18e Arrondissement","Chapelle 1","752221","7511872","H","00","2","48,2",12528
"751187202","75118","75","Paris 18e Arrondissement","Chapelle 2","752221","7511872","H","00","1","44,4",14520
"751187203","75118","75","Paris 18e Arrondissement","Chapelle 3","752221","7511872","H","00","2","34,3",17538
"751186902","75118","75","Paris 18e Arrondissement","Grandes Carrieres 2","752391","7511869","H","00","1","23,8",25051
"751187001","75118","75","Paris 18e Arrondissement","Clignancourt 1","752361","7511870","H","00","1","24,7",24108
"751187015","75118","75","Paris 18e Arrondissement","Clignancourt 15","752261","7511870","H","00","1","18,2",26430
"751187102","75118","75","Paris 18e Arrondissement","Goutte d'Or 2","752241","7511871","H","00","1","58,5",10225
"751187108","75118","75","Paris 18e Arrondissement","Goutte d'Or 8","752231","7511871","H","00","2","49,2",12382
"751187022","75118","75","Paris 18e Arrondissement","Clignancourt 22","752271","7511870","H","00","1","17,9",27566
"751186919","75118","75","Paris 18e Arrondissement","Grandes Carrieres 19","752281","7511869","H","00","1","19,6",27810
"751186921","75118","75","Paris 18e Arrondissement","Grandes Carrieres 21","752301","7511869","H","00","1","27,3",23200
"751186914","75118","75","Paris 18e Arrondissement","Grandes Carrieres 14","752321","7511869","H","00","1","",28354
"751186915","75118","75","Paris 18e Arrondissement","Grandes Carrieres 15","752311","7511869","H","00","1","30,2",19853
"751186912","75118","75","Paris 18e Arrondissement","Grandes Carrieres 12","752331","7511869","H","00","1","13,9",31648
"751186913","75118","75","Paris 18e Arrondissement","Grandes Carrieres 13","752281","7511869","H","00","1","14,1",31208
"751186901","75118","75","Paris 18e Arrondissement","Grandes Carrieres 1","752391","7511869","H","00","1","20,6",27530
"751186927","75118","75","Paris 18e Arrondissement","Grandes Carrieres 27","752171","7511869","H","00","1","55,3",11184
"751187027","75118","75","Paris 18e Arrondissement","Clignancourt 27","752181","7511870","H","00","2","51,2",11910
"751187101","75118","75","Paris 18e Arrondissement","Goutte d'Or 1","752191","7511871","H","00","1","38,3",16932
"751186926","75118","75","Paris 18e Arrondissement","Grandes Carrieres 26","752171","7511869","H","00","1","56,8",10636
"751187010","75118","75","Paris 18e Arrondissement","Clignancourt 10","752351","7511870","H","00","1","22,0",25562
"751186924","75118","75","Paris 18e Arrondissement","Grandes Carrieres 24","752291","7511869","H","00","1","34,7",17006
"751186925","75118","75","Paris 18e Arrondissement","Grandes Carrieres 25","752291","7511869","H","00","1","46,8",12958
"751187014","75118","75","Paris 18e Arrondissement","Clignancourt 14","752351","7511870","H","00","1","29,6",20946
"751186923","75118","75","Paris 18e Arrondissement","Grandes Carrieres 23","752301","7511869","H","00","1","27,8",20320
"751186928","75118","75","Paris 18e Arrondissement","Grandes Carrieres 28","752171","7511869","H","00","1","53,4",11610
"751186929","75118","75","Paris 18e Arrondissement","Grandes Carrieres 29","752171","7511869","A","00","3",,
"751187009","75118","75","Paris 18e Arrondissement","Clignancourt 9","752351","7511870","H","00","1","19,4",28856
"751187026","75118","75","Paris 18e Arrondissement","Clignancourt 26","752181","7511870","H","00","2","34,2",17699
"751187011","75118","75","Paris 18e Arrondissement","Clignancourt 11","752341","7511870","H","00","1","13,2",29064
"751186922","75118","75","Paris 18e Arrondissement","Grandes Carrieres 22","752301","7511869","H","00","1","13,1",31198
"751187013","75118","75","Paris 18e Arrondissement","Clignancourt 13","752341","7511870","H","00","1","13,0",30918
"751187023","75118","75","Paris 18e Arrondissement","Clignancourt 23","752271","7511870","H","00","1","",13108
"751187012","75118","75","Paris 18e Arrondissement","Clignancourt 12","752341","7511870","H","00","1","12,7",31968
"751187025","75118","75","Paris 18e Arrondissement","Clignancourt 25","752181","7511870","H","00","2","32,6",20548
"751187024","75118","75","Paris 18e Arrondissement","Clignancourt 24","752271","7511870","H","00","1","26,4",22408
"751197303","75119","75","Paris 19e Arrondissement","Villette 3","752441","7511973","H","00","3","32,9",19221
"751197521","75119","75","Paris 19e Arrondissement","Amerique 21","752531","7511975","H","00","1","30,1",20168
"751197312","75119","75","Paris 19e Arrondissement","Villette 12","752451","7511973","H","00","1","44,4",13382
"751197522","75119","75","Paris 19e Arrondissement","Amerique 22","752521","7511975","H","00","2","25,7",23234
"751197523","75119","75","Paris 19e Arrondissement","Amerique 23","752521","7511975","H","00","2","19,1",24872
"751197301","75119","75","Paris 19e Arrondissement","Villette 1","752501","7511973","H","00","2","31,3",18802
"751197313","75119","75","Paris 19e Arrondissement","Villette 13","752451","7511973","H","00","2","32,7",19756
"751197314","75119","75","Paris 19e Arrondissement","Villette 14","752461","7511973","H","00","2","41,6",14530
"751197302","75119","75","Paris 19e Arrondissement","Villette 2","752501","7511973","H","00","2","35,2",17618
"751197408","75119","75","Paris 19e Arrondissement","Pont de Flandre 8","752411","7511974","H","00","2","44,8",12924
"751197507","75119","75","Paris 19e Arrondissement","Amerique 7","752601","7511975","H","00","2","24,0",23564
"751197519","75119","75","Paris 19e Arrondissement","Amerique 19","752541","7511975","H","00","3","43,3",13886
"751197407","75119","75","Paris 19e Arrondissement","Pont de Flandre 7","752421","7511974","H","00","1","48,8",12434
"751197505","75119","75","Paris 19e Arrondissement","Amerique 5","752611","7511975","H","00","1","27,7",20422
"751197506","75119","75","Paris 19e Arrondissement","Amerique 6","752601","7511975","H","00","1","17,7",28036
"751197520","75119","75","Paris 19e Arrondissement","Amerique 20","752531","7511975","H","00","1","31,8",18898
"751197504","75119","75","Paris 19e Arrondissement","Amerique 4","752621","7511975","H","00","1","45,5",13532
